127.0.0.1, 2022-03-01 16:37:30, GET, /, HTTP/1.1, 303, 0.007000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/kw.png, HTTP/1.1, 200, 0.003000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/in.png, HTTP/1.1, 200, 0.008000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/ir.png, HTTP/1.1, 200, 0.003000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/hk.png, HTTP/1.1, 200, 0.016000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/jp.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/la.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/il.png, HTTP/1.1, 200, 0.013000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/kg.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/lb.png, HTTP/1.1, 200, 0.011000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/my.png, HTTP/1.1, 200, 0.004000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/mo.png, HTTP/1.1, 200, 0.011000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/mv.png, HTTP/1.1, 200, 0.005000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/mm.png, HTTP/1.1, 200, 0.003000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/kp.png, HTTP/1.1, 200, 0.004000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/mn.png, HTTP/1.1, 200, 0.009000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/pk.png, HTTP/1.1, 200, 0.003000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/np.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/om.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/ps.png, HTTP/1.1, 200, 0.009000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/ph.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/qa.png, HTTP/1.1, 200, 0.009000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/sg.png, HTTP/1.1, 200, 0.008000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/sa.png, HTTP/1.1, 200, 0.014000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/lk.png, HTTP/1.1, 200, 0.005000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/kr.png, HTTP/1.1, 200, 0.011000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/tj.png, HTTP/1.1, 200, 0.006000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/sy.png, HTTP/1.1, 200, 0.011000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/tw.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/ae.png, HTTP/1.1, 200, 0.003000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/th.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/tm.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/tr.png, HTTP/1.1, 200, 0.011000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/uz.png, HTTP/1.1, 200, 0.003000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/ye.png, HTTP/1.1, 200, 0.003000
192.168.1.103, 2022-03-12 13:03:56, GET, /places/static/images/flags/vn.png, HTTP/1.1, 200, 0.008000
192.168.1.103, 2022-03-12 13:03:57, GET, /places/default/user/register, HTTP/1.1, 200, 0.118000
192.168.1.103, 2022-03-12 13:04:00, GET, /places/default/view/Barbados-20, HTTP/1.1, 200, 0.049000
192.168.1.103, 2022-03-12 13:04:03, GET, /places/default/edit/Barbados-20, HTTP/1.1, 303, 0.068000
192.168.1.103, 2022-03-12 13:04:03, GET, /places/default/user/login, HTTP/1.1, 200, 0.058000
192.168.1.103, 2022-03-12 13:04:04, GET, /places/default/view/1, HTTP/1.1, 200, 0.156000
192.168.1.103, 2022-03-12 13:04:06, GET, /places/default/user/login, HTTP/1.1, 200, 0.083000
192.168.1.103, 2022-03-12 13:04:07, GET, /places/default/edit/1, HTTP/1.1, 303, 0.076000
192.168.1.103, 2022-03-12 13:04:08, GET, /places/default/user/login, HTTP/1.1, 200, 0.104000
192.168.1.103, 2022-03-12 13:04:09, GET, /places/default/user/register, HTTP/1.1, 200, 0.063000
192.168.1.103, 2022-03-12 13:04:10, GET, /places/default/view/1, HTTP/1.1, 200, 0.086000
192.168.1.103, 2022-03-12 13:04:12, GET, /places/default/view/Bangladesh-19, HTTP/1.1, 200, 0.061000
192.168.1.103, 2022-03-12 13:04:14, GET, /places/default/view/Afghanistan-1, HTTP/1.1, 200, 0.128000
192.168.1.103, 2022-03-12 13:04:15, GET, /places/default/edit/Bangladesh-19, HTTP/1.1, 303, 0.064000
192.168.1.103, 2022-03-12 13:04:16, GET, /places/default/user/login, HTTP/1.1, 200, 0.047000
192.168.1.103, 2022-03-12 13:04:18, GET, /places/default, HTTP/1.1, 200, 0.066000
192.168.1.103, 2022-03-12 13:04:18, GET, /places/default/iso/MM, HTTP/1.1, 303, 0.063000
192.168.1.103, 2022-03-12 13:04:19, GET, /places/default/view/Myanmar-152, HTTP/1.1, 200, 0.060000
192.168.1.103, 2022-03-12 13:04:21, GET, /places/default/user/login, HTTP/1.1, 200, 0.051000
192.168.1.103, 2022-03-12 13:04:25, GET, /places/default/user/register, HTTP/1.1, 200, 0.102000
192.168.1.103, 2022-03-12 13:04:27, GET, /places/default/view/Bahrain-18, HTTP/1.1, 200, 0.058000
192.168.1.103, 2022-03-12 13:04:30, GET, /places/default/edit/Bahrain-18, HTTP/1.1, 303, 0.048000
192.168.1.103, 2022-03-12 13:04:31, GET, /places/default/user/login, HTTP/1.1, 200, 0.069000
192.168.1.103, 2022-03-12 13:04:34, GET, /places/default/user/login, HTTP/1.1, 200, 0.062000
192.168.1.103, 2022-03-12 13:04:37, GET, /places/default/user/register, HTTP/1.1, 200, 0.064000
192.168.1.103, 2022-03-12 13:04:40, GET, /places/default/view/Bahamas-17, HTTP/1.1, 200, 0.054000
192.168.1.103, 2022-03-12 13:04:43, GET, /places/default/edit/Bahamas-17, HTTP/1.1, 303, 0.112000
192.168.1.103, 2022-03-12 13:04:43, GET, /places/default/user/login, HTTP/1.1, 200, 0.066000
192.168.1.103, 2022-03-12 13:04:46, GET, /places/default/user/login, HTTP/1.1, 200, 0.089000
192.168.1.103, 2022-03-12 13:04:49, GET, /places/default/user/register, HTTP/1.1, 200, 0.081000
192.168.1.103, 2022-03-12 13:04:52, GET, /places/default/view/Azerbaijan-16, HTTP/1.1, 200, 0.081000
192.168.1.103, 2022-03-12 13:04:55, GET, /places/default/edit/Azerbaijan-16, HTTP/1.1, 303, 0.080000
192.168.1.103, 2022-03-12 13:04:55, GET, /places/default/user/login, HTTP/1.1, 200, 0.080000
192.168.1.103, 2022-03-12 13:04:58, GET, /places/default/iso/TR, HTTP/1.1, 303, 0.069000
192.168.1.103, 2022-03-12 13:04:58, GET, /places/default/view/Turkey-231, HTTP/1.1, 200, 0.100000
192.168.1.103, 2022-03-12 13:05:01, GET, /places/default/iso/AM, HTTP/1.1, 303, 0.079000
192.168.1.103, 2022-03-12 13:05:01, GET, /places/default/view/Armenia-12, HTTP/1.1, 200, 0.092000
192.168.1.103, 2022-03-12 13:05:04, GET, /places/default/iso/IR, HTTP/1.1, 303, 0.098000
192.168.1.103, 2022-03-12 13:05:04, GET, /places/default/view/Iran-104, HTTP/1.1, 200, 0.083000
192.168.1.103, 2022-03-12 13:05:07, GET, /places/default/iso/GE, HTTP/1.1, 303, 0.101000
192.168.1.103, 2022-03-12 13:05:07, GET, /places/default/view/Georgia-82, HTTP/1.1, 200, 0.139000
192.168.1.103, 2022-03-12 13:05:10, GET, /places/default/user/login, HTTP/1.1, 200, 0.089000
192.168.1.103, 2022-03-12 13:05:13, GET, /places/default/user/register, HTTP/1.1, 200, 0.109000
192.168.1.103, 2022-03-12 13:05:16, GET, /places/default/view/Austria-15, HTTP/1.1, 200, 0.061000
192.168.1.103, 2022-03-12 13:05:19, GET, /places/default/edit/Austria-15, HTTP/1.1, 303, 0.089000
192.168.1.103, 2022-03-12 13:05:19, GET, /places/default/user/login, HTTP/1.1, 200, 0.076000
192.168.1.103, 2022-03-12 13:05:22, GET, /places/default/iso/LI, HTTP/1.1, 303, 0.077000
192.168.1.103, 2022-03-12 13:05:22, GET, /places/default/view/Liechtenstein-127, HTTP/1.1, 200, 0.064000
192.168.1.103, 2022-03-12 13:05:25, GET, /places/default/iso/SI, HTTP/1.1, 303, 0.064000
192.168.1.103, 2022-03-12 13:05:25, GET, /places/default/view/Slovenia-206, HTTP/1.1, 200, 0.078000
192.168.1.103, 2022-03-12 13:05:28, GET, /places/default/iso/IT, HTTP/1.1, 303, 0.086000
192.168.1.103, 2022-03-12 13:05:28, GET, /places/default/view/Italy-109, HTTP/1.1, 200, 0.081000
192.168.1.103, 2022-03-12 13:05:31, GET, /places/default/iso/CZ, HTTP/1.1, 303, 0.057000
192.168.1.103, 2022-03-12 13:05:31, GET, /places/default/view/Czech-Republic-58, HTTP/1.1, 200, 0.098000
192.168.1.103, 2022-03-12 13:05:34, GET, /places/default/iso/SK, HTTP/1.1, 303, 0.059000
192.168.1.103, 2022-03-12 13:05:34, GET, /places/default/view/Slovakia-205, HTTP/1.1, 200, 0.073000
192.168.1.103, 2022-03-12 13:05:37, GET, /places/default/iso/HU, HTTP/1.1, 303, 0.100000
192.168.1.103, 2022-03-12 13:05:37, GET, /places/default/view/Hungary-100, HTTP/1.1, 200, 0.067000
192.168.1.103, 2022-03-12 13:05:40, GET, /places/default/iso/CH, HTTP/1.1, 303, 0.100000
192.168.1.103, 2022-03-12 13:05:40, GET, /places/default/view/Switzerland-220, HTTP/1.1, 200, 0.067000
192.168.1.103, 2022-03-12 13:05:43, GET, /places/default/user/login, HTTP/1.1, 200, 0.067000
192.168.1.103, 2022-03-12 13:05:46, GET, /places/default/user/register, HTTP/1.1, 200, 0.100000
192.168.1.103, 2022-03-12 13:05:49, GET, /places/default/view/Australia-14, HTTP/1.1, 200, 0.046000
192.168.1.103, 2022-03-12 13:05:52, GET, /places/default/edit/Australia-14, HTTP/1.1, 303, 0.047000
192.168.1.103, 2022-03-12 13:05:52, GET, /places/default/user/login, HTTP/1.1, 200, 0.078000
192.168.1.103, 2022-03-12 13:05:55, GET, /places/default/continent/OC, HTTP/1.1, 200, 0.051000
192.168.1.103, 2022-03-12 13:05:58, GET, /places/default/user/login, HTTP/1.1, 200, 0.047000
192.168.1.103, 2022-03-12 13:06:01, GET, /places/default/user/register, HTTP/1.1, 200, 0.050000
192.168.1.103, 2022-03-12 13:06:04, GET, /places/default/view/Aruba-13, HTTP/1.1, 200, 0.062000
192.168.1.103, 2022-03-12 13:06:07, GET, /places/default/edit/Aruba-13, HTTP/1.1, 303, 0.040000
192.168.1.103, 2022-03-12 13:06:07, GET, /places/default/user/login, HTTP/1.1, 200, 0.067000
192.168.1.103, 2022-03-12 13:06:10, GET, /places/default/user/login, HTTP/1.1, 200, 0.048000
192.168.1.103, 2022-03-12 13:06:13, GET, /places/default/user/register, HTTP/1.1, 200, 0.066000
192.168.1.103, 2022-03-12 13:06:16, GET, /places/default/view/Armenia-12, HTTP/1.1, 200, 0.049000
192.168.1.103, 2022-03-12 13:06:19, GET, /places/default/view/Argentina-11, HTTP/1.1, 200, 0.102000
192.168.1.103, 2022-03-12 13:06:22, GET, /places/default/edit/Argentina-11, HTTP/1.1, 303, 0.057000
192.168.1.103, 2022-03-12 13:06:22, GET, /places/default/user/login, HTTP/1.1, 200, 0.110000
192.168.1.103, 2022-03-12 13:06:25, GET, /places/default/iso/UY, HTTP/1.1, 303, 0.061000
192.168.1.103, 2022-03-12 13:06:25, GET, /places/default/view/Uruguay-242, HTTP/1.1, 200, 0.036000
192.168.1.103, 2022-03-12 13:06:28, GET, /places/default/iso/BO, HTTP/1.1, 303, 0.048000
192.168.1.103, 2022-03-12 13:06:28, GET, /places/default/view/Bolivia-27, HTTP/1.1, 200, 0.048000
192.168.1.103, 2022-03-12 13:06:31, GET, /places/default/user/login, HTTP/1.1, 200, 0.073000
192.168.1.103, 2022-03-12 13:06:34, GET, /places/default/user/register, HTTP/1.1, 200, 0.118000
192.168.1.103, 2022-03-12 13:06:37, GET, /places/default/user/login, HTTP/1.1, 200, 0.087000
192.168.1.103, 2022-03-12 13:07:01, GET, /places/static/robots.txt, HTTP/1.1, 200, 0.001000
192.168.1.103, 2022-03-12 13:07:01, GET, /places/default, HTTP/1.1, 200, 0.091000
192.168.1.103, 2022-03-12 13:07:04, GET, /places/default/index/1, HTTP/1.1, 200, 0.068000
192.168.1.103, 2022-03-12 13:07:07, GET, /places/default/index/2, HTTP/1.1, 200, 0.061000
192.168.1.103, 2022-03-12 13:07:10, GET, /places/default/index/3, HTTP/1.1, 200, 0.057000
192.168.1.103, 2022-03-12 13:07:13, GET, /places/default/view/Botswana-30, HTTP/1.1, 200, 0.073000
192.168.1.103, 2022-03-12 13:07:16, GET, /places/default/view/Bosnia-and-Herzegovina-29, HTTP/1.1, 200, 0.090000
192.168.1.103, 2022-03-12 13:07:19, GET, /places/default/view/Bonaire-Saint-Eustatius-and-Saba-28, HTTP/1.1, 200, 0.057000
192.168.1.103, 2022-03-12 13:07:22, GET, /places/default/view/Bolivia-27, HTTP/1.1, 200, 0.044000
192.168.1.103, 2022-03-12 13:07:25, GET, /places/default/view/Bhutan-26, HTTP/1.1, 200, 0.050000
192.168.1.103, 2022-03-12 13:07:28, GET, /places/default/view/Bermuda-25, HTTP/1.1, 200, 0.114000
192.168.1.103, 2022-03-12 13:07:31, GET, /places/default/view/Benin-24, HTTP/1.1, 200, 0.066000
192.168.1.103, 2022-03-12 13:07:34, GET, /places/default/view/Belize-23, HTTP/1.1, 200, 0.047000
192.168.1.103, 2022-03-12 13:07:37, GET, /places/default/view/Belgium-22, HTTP/1.1, 200, 0.087000
192.168.1.103, 2022-03-12 13:07:40, GET, /places/default/view/Belarus-21, HTTP/1.1, 200, 0.129000
192.168.1.103, 2022-03-12 13:07:43, GET, /places/default/user/login, HTTP/1.1, 200, 0.072000
192.168.1.103, 2022-03-12 13:07:46, GET, /places/default/user/register, HTTP/1.1, 200, 0.102000
192.168.1.103, 2022-03-12 13:07:49, GET, /places/default/index/0, HTTP/1.1, 200, 0.080000
192.168.1.103, 2022-03-12 13:07:52, GET, /places/default/user/login, HTTP/1.1, 200, 0.055000
192.168.1.103, 2022-03-12 13:07:53, GET, /places/default/index/1, HTTP/1.1, 200, 0.081000
192.168.1.103, 2022-03-12 13:07:53, GET, /places/static/images/flags/ar.png, HTTP/1.1, 200, 0.008000
192.168.1.103, 2022-03-12 13:07:53, GET, /places/static/images/flags/at.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:07:53, GET, /places/static/images/flags/au.png, HTTP/1.1, 200, 0.012000
192.168.1.103, 2022-03-12 13:07:53, GET, /places/static/images/flags/aw.png, HTTP/1.1, 200, 0.012000
192.168.1.103, 2022-03-12 13:07:53, GET, /places/static/images/flags/bb.png, HTTP/1.1, 200, 0.011000
192.168.1.103, 2022-03-12 13:07:53, GET, /places/static/images/flags/bs.png, HTTP/1.1, 200, 0.012000
192.168.1.103, 2022-03-12 13:07:55, GET, /places/default/user/register, HTTP/1.1, 200, 0.064000
192.168.1.103, 2022-03-12 13:07:56, GET, /places/default/index/2, HTTP/1.1, 200, 0.072000
192.168.1.103, 2022-03-12 13:07:56, GET, /places/static/images/flags/by.png, HTTP/1.1, 200, 0.004000
192.168.1.103, 2022-03-12 13:07:56, GET, /places/static/images/flags/be.png, HTTP/1.1, 200, 0.009000
192.168.1.103, 2022-03-12 13:07:56, GET, /places/static/images/flags/bm.png, HTTP/1.1, 200, 0.005000
192.168.1.103, 2022-03-12 13:07:56, GET, /places/static/images/flags/ba.png, HTTP/1.1, 200, 0.003000
192.168.1.103, 2022-03-12 13:07:56, GET, /places/static/images/flags/bz.png, HTTP/1.1, 200, 0.009000
192.168.1.103, 2022-03-12 13:07:56, GET, /places/static/images/flags/bj.png, HTTP/1.1, 200, 0.011000
192.168.1.103, 2022-03-12 13:07:56, GET, /places/static/images/flags/bo.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:07:56, GET, /places/static/images/flags/bq.png, HTTP/1.1, 200, 0.011000
192.168.1.103, 2022-03-12 13:07:56, GET, /places/static/images/flags/bw.png, HTTP/1.1, 200, 0.008000
192.168.1.103, 2022-03-12 13:07:58, GET, /places/default/view/Barbados-20, HTTP/1.1, 200, 0.095000
192.168.1.103, 2022-03-12 13:08:01, GET, /places/default/edit/Barbados-20, HTTP/1.1, 303, 0.067000
192.168.1.103, 2022-03-12 13:08:01, GET, /places/default/user/login, HTTP/1.1, 200, 0.063000
192.168.1.103, 2022-03-12 13:08:01, GET, /places/default/index/3, HTTP/1.1, 200, 0.098000
192.168.1.103, 2022-03-12 13:08:01, GET, /places/static/images/flags/bv.png, HTTP/1.1, 200, 0.011000
192.168.1.103, 2022-03-12 13:08:01, GET, /places/static/images/flags/vg.png, HTTP/1.1, 200, 0.004000
192.168.1.103, 2022-03-12 13:08:01, GET, /places/static/images/flags/bg.png, HTTP/1.1, 200, 0.003000
192.168.1.103, 2022-03-12 13:08:01, GET, /places/static/images/flags/bf.png, HTTP/1.1, 200, 0.005000
192.168.1.103, 2022-03-12 13:08:01, GET, /places/static/images/flags/bi.png, HTTP/1.1, 200, 0.003000
192.168.1.103, 2022-03-12 13:08:01, GET, /places/static/images/flags/cm.png, HTTP/1.1, 200, 0.011000
192.168.1.103, 2022-03-12 13:08:04, GET, /places/default/user/login, HTTP/1.1, 200, 0.047000
192.168.1.103, 2022-03-12 13:08:07, GET, /places/default/user/register, HTTP/1.1, 200, 0.089000
192.168.1.103, 2022-03-12 13:08:09, GET, /places/default/index/4, HTTP/1.1, 200, 0.111000
192.168.1.103, 2022-03-12 13:08:09, GET, /places/static/images/flags/ca.png, HTTP/1.1, 200, 0.009000
192.168.1.103, 2022-03-12 13:08:09, GET, /places/static/images/flags/cv.png, HTTP/1.1, 200, 0.008000
192.168.1.103, 2022-03-12 13:08:09, GET, /places/static/images/flags/ky.png, HTTP/1.1, 200, 0.004000
192.168.1.103, 2022-03-12 13:08:09, GET, /places/static/images/flags/cf.png, HTTP/1.1, 200, 0.010000
192.168.1.103, 2022-03-12 13:08:09, GET, /places/static/images/flags/td.png, HTTP/1.1, 200, 0.009000
192.168.1.103, 2022-03-12 13:08:09, GET, /places/static/images/flags/cl.png, HTTP/1.1, 200, 0.009000
192.168.1.103, 2022-03-12 13:08:09, GET, /places/static/images/flags/co.png, HTTP/1.1, 200, 0.008000
192.168.1.103, 2022-03-12 13:08:10, GET, /places/default/view/Bangladesh-19, HTTP/1.1, 200, 0.047000
192.168.1.103, 2022-03-12 13:08:13, GET, /places/default/edit/Bangladesh-19, HTTP/1.1, 303, 0.062000
192.168.1.103, 2022-03-12 13:08:13, GET, /places/default/user/login, HTTP/1.1, 200, 0.074000
192.168.1.103, 2022-03-12 13:08:16, GET, /places/default/index/3, HTTP/1.1, 200, 0.109000
192.168.1.103, 2022-03-12 13:08:16, GET, /places/default/iso/MM, HTTP/1.1, 303, 0.048000
192.168.1.103, 2022-03-12 13:08:16, GET, /places/default/view/Myanmar-152, HTTP/1.1, 200, 0.063000
192.168.1.103, 2022-03-12 13:08:19, GET, /places/default/user/login, HTTP/1.1, 200, 0.094000
192.168.1.103, 2022-03-12 13:08:22, GET, /places/default/user/register, HTTP/1.1, 200, 0.099000
192.168.1.103, 2022-03-12 13:08:25, GET, /places/default/view/Bahrain-18, HTTP/1.1, 200, 0.062000
192.168.1.103, 2022-03-12 13:08:26, GET, /places/default/index/2, HTTP/1.1, 200, 0.102000
192.168.1.103, 2022-03-12 13:08:28, GET, /places/default/edit/Bahrain-18, HTTP/1.1, 303, 0.111000
192.168.1.103, 2022-03-12 13:08:28, GET, /places/default/user/login, HTTP/1.1, 200, 0.065000
192.168.1.103, 2022-03-12 13:08:30, GET, /places/default/index/1, HTTP/1.1, 200, 0.076000
192.168.1.103, 2022-03-12 13:08:31, GET, /places/default/index/0, HTTP/1.1, 200, 0.118000
192.168.1.103, 2022-03-12 13:08:31, GET, /places/default/user/login, HTTP/1.1, 200, 0.062000
192.168.1.103, 2022-03-12 13:08:34, GET, /places/default/user/register, HTTP/1.1, 200, 0.087000
192.168.1.103, 2022-03-12 13:08:37, GET, /places/default/index, HTTP/1.1, 200, 0.099000
192.168.1.103, 2022-03-12 13:08:37, GET, /places/default/view/Bahamas-17, HTTP/1.1, 200, 0.081000
192.168.1.103, 2022-03-12 13:08:40, GET, /places/default/edit/Bahamas-17, HTTP/1.1, 303, 0.101000
192.168.1.103, 2022-03-12 13:08:40, GET, /places/default/user/login, HTTP/1.1, 200, 0.079000
192.168.1.103, 2022-03-12 13:08:43, GET, /places/default/user/login, HTTP/1.1, 200, 0.133000
192.168.1.103, 2022-03-12 13:08:46, GET, /places/default/user/register, HTTP/1.1, 200, 0.114000
192.168.1.103, 2022-03-12 13:08:49, GET, /places/default/view/Azerbaijan-16, HTTP/1.1, 200, 0.063000
192.168.1.103, 2022-03-12 13:08:52, GET, /places/default/edit/Azerbaijan-16, HTTP/1.1, 303, 0.065000
192.168.1.103, 2022-03-12 13:08:52, GET, /places/default/user/login, HTTP/1.1, 200, 0.091000
192.168.1.103, 2022-03-12 13:08:55, GET, /places/default/iso/TR, HTTP/1.1, 303, 0.049000
192.168.1.103, 2022-03-12 13:08:55, GET, /places/default/view/Turkey-231, HTTP/1.1, 200, 0.063000
192.168.1.103, 2022-03-12 13:08:58, GET, /places/default/iso/AM, HTTP/1.1, 303, 0.095000
192.168.1.103, 2022-03-12 13:08:58, GET, /places/default/view/Armenia-12, HTTP/1.1, 200, 0.074000
192.168.1.103, 2022-03-12 13:09:01, GET, /places/default/iso/IR, HTTP/1.1, 303, 0.053000
192.168.1.103, 2022-03-12 13:09:01, GET, /places/default/view/Iran-104, HTTP/1.1, 200, 0.058000
192.168.1.103, 2022-03-12 13:09:04, GET, /places/default/iso/GE, HTTP/1.1, 303, 0.064000
192.168.1.103, 2022-03-12 13:09:04, GET, /places/default/view/Georgia-82, HTTP/1.1, 200, 0.079000
192.168.1.103, 2022-03-12 13:09:07, GET, /places/default/user/login, HTTP/1.1, 200, 0.058000
192.168.1.103, 2022-03-12 13:09:10, GET, /places/default/user/register, HTTP/1.1, 200, 0.111000
192.168.1.103, 2022-03-12 13:09:13, GET, /places/default/view/Austria-15, HTTP/1.1, 200, 0.047000
192.168.1.103, 2022-03-12 13:09:16, GET, /places/default/edit/Austria-15, HTTP/1.1, 303, 0.057000
192.168.1.103, 2022-03-12 13:09:16, GET, /places/default/user/login, HTTP/1.1, 200, 0.068000
192.168.1.103, 2022-03-12 13:09:19, GET, /places/default/iso/LI, HTTP/1.1, 303, 0.103000
192.168.1.103, 2022-03-12 13:09:19, GET, /places/default/view/Liechtenstein-127, HTTP/1.1, 200, 0.065000
192.168.1.103, 2022-03-12 13:09:22, GET, /places/default/iso/SI, HTTP/1.1, 303, 0.079000
192.168.1.103, 2022-03-12 13:09:22, GET, /places/default/view/Slovenia-206, HTTP/1.1, 200, 0.105000
192.168.1.103, 2022-03-12 13:09:25, GET, /places/default/iso/IT, HTTP/1.1, 303, 0.048000
192.168.1.103, 2022-03-12 13:09:25, GET, /places/default/view/Italy-109, HTTP/1.1, 200, 0.047000
192.168.1.103, 2022-03-12 13:09:28, GET, /places/default/iso/CZ, HTTP/1.1, 303, 0.044000
192.168.1.103, 2022-03-12 13:09:28, GET, /places/default/view/Czech-Republic-58, HTTP/1.1, 200, 0.049000
192.168.1.103, 2022-03-12 13:09:31, GET, /places/default/iso/SK, HTTP/1.1, 303, 0.033000
192.168.1.103, 2022-03-12 13:09:31, GET, /places/default/view/Slovakia-205, HTTP/1.1, 200, 0.063000
192.168.1.103, 2022-03-12 13:09:34, GET, /places/default/iso/HU, HTTP/1.1, 303, 0.079000
192.168.1.103, 2022-03-12 13:09:34, GET, /places/default/view/Hungary-100, HTTP/1.1, 200, 0.112000
192.168.1.103, 2022-03-12 13:09:37, GET, /places/default/iso/CH, HTTP/1.1, 303, 0.043000
192.168.1.103, 2022-03-12 13:09:37, GET, /places/default/view/Switzerland-220, HTTP/1.1, 200, 0.059000
192.168.1.103, 2022-03-12 13:09:40, GET, /places/default/user/login, HTTP/1.1, 200, 0.057000
192.168.1.103, 2022-03-12 13:09:43, GET, /places/default/user/register, HTTP/1.1, 200, 0.049000
192.168.1.103, 2022-03-12 13:09:46, GET, /places/default/view/Australia-14, HTTP/1.1, 200, 0.078000
192.168.1.103, 2022-03-12 13:09:49, GET, /places/default/edit/Australia-14, HTTP/1.1, 303, 0.042000
192.168.1.103, 2022-03-12 13:09:49, GET, /places/default/user/login, HTTP/1.1, 200, 0.080000
192.168.1.103, 2022-03-12 13:09:52, GET, /places/default/continent/OC, HTTP/1.1, 200, 0.065000
192.168.1.103, 2022-03-12 13:09:55, GET, /places/default/user/login, HTTP/1.1, 200, 0.074000
192.168.1.103, 2022-03-12 13:09:58, GET, /places/default/user/register, HTTP/1.1, 200, 0.102000
192.168.1.103, 2022-03-12 13:10:01, GET, /places/default/view/Aruba-13, HTTP/1.1, 200, 0.052000
192.168.1.103, 2022-03-12 13:10:04, GET, /places/default/edit/Aruba-13, HTTP/1.1, 303, 0.047000
192.168.1.103, 2022-03-12 13:10:04, GET, /places/default/user/login, HTTP/1.1, 200, 0.076000
192.168.1.103, 2022-03-12 13:10:07, GET, /places/default/user/login, HTTP/1.1, 200, 0.097000
192.168.1.103, 2022-03-12 13:10:11, GET, /places/default/user/register, HTTP/1.1, 200, 0.150000
192.168.1.103, 2022-03-12 13:10:13, GET, /places/default/view/Armenia-12, HTTP/1.1, 200, 0.056000
192.168.1.103, 2022-03-12 13:10:16, GET, /places/default/view/Argentina-11, HTTP/1.1, 200, 0.049000
192.168.1.103, 2022-03-12 13:10:19, GET, /places/default/edit/Argentina-11, HTTP/1.1, 303, 0.063000
192.168.1.103, 2022-03-12 13:10:20, GET, /places/default/user/login, HTTP/1.1, 200, 0.065000
192.168.1.103, 2022-03-12 13:10:22, GET, /places/default/iso/UY, HTTP/1.1, 303, 0.063000
192.168.1.103, 2022-03-12 13:10:23, GET, /places/default/view/Uruguay-242, HTTP/1.1, 200, 0.094000
192.168.1.103, 2022-03-12 13:10:25, GET, /places/default/iso/BO, HTTP/1.1, 303, 0.071000
192.168.1.103, 2022-03-12 13:10:26, GET, /places/default/view/Bolivia-27, HTTP/1.1, 200, 0.067000
192.168.1.103, 2022-03-12 13:10:29, GET, /places/default/user/login, HTTP/1.1, 200, 0.087000
192.168.1.103, 2022-03-12 13:10:32, GET, /places/default/user/register, HTTP/1.1, 200, 0.103000
192.168.1.103, 2022-03-12 13:10:35, GET, /places/default/user/login, HTTP/1.1, 200, 0.054000
